0,1,2,3,4,5,6,7,8
30228.807825471624,5726.607775815799,-1626.3205384717153,2594.283279935251,-181.61949958296725,256.1271157343634,109.35160655419975,-15.67830407345576,0.0
-9497.739952263699,8278.174320581995,2034.1274562372582,-511.5258134366177,317.56898408134055,-80.35932981181514,49.0417403737936,-31.012510401183917,0.0
-7511.572987836305,3642.112361751191,3169.042072421362,260.68884288790787,819.7618008082794,347.9220162287586,326.2147318926294,-70.93566185389582,1.0
-2743.438716046119,-2766.0395322052937,1294.9364476393575,8827.554324853154,562.6918364665268,172.67302759499876,15.054111237057981,-36.55926369053302,0.0
-7605.88702351274,3636.6036985105166,1.2072141824064602,-458.72800455161996,549.4862226108606,152.1113231140621,143.1960362014296,76.6680185186552,0.0
30025.381836265078,5642.650349891344,-1830.814573242521,-1313.8779693781853,270.7444855821037,0.9757710028819702,47.92637787402779,-28.49346677980625,1.0
5519.883987681431,-20540.457979937324,111.73240899770917,-187.32333992013673,196.55687542003568,-10.714637967770052,65.68415476805333,-17.21825891462533,1.0
-9530.805510106715,8280.578457914111,132.77756158482225,-468.7838645078273,502.16334555196624,-122.05276594736415,59.38997764586688,50.79492814570941,0.0
30083.423835590307,5646.798178380246,-1005.0598288907809,-478.36201378867827,1465.1276726884876,1237.9825534084914,-1165.0879104055052,242.0816184621453,0.0
30129.10672462215,5679.910616604051,-1094.6828146903222,451.8166606036757,9.754608974040252,99.51286570287174,110.34145526276801,-43.207335655803135,1.0
5522.835007604299,-20540.941220048902,209.22503808669808,-179.2755381007246,277.67857606162636,282.1793831599137,39.982147152544655,-38.46758611133005,0.0
-16641.187970383442,13968.745027382844,-475.6054374852747,-125.57814134818318,523.6986820095248,26.67862033515788,240.34064861761823,9.968231798266956,1.0
30070.31728130387,5636.094086898098,1114.2004476116645,-1491.539144988913,14.715050194138144,-98.08321389790189,-7.3074879403527575,-42.9303349825294,1.0
-11006.707043870556,12859.981102185811,2485.6376972132557,-422.16774530401653,796.8905333168813,-117.11178055460414,-10.604981892170628,14.306857881153178,1.0
-9506.889286739606,8277.307962513049,1553.2160654281497,-512.9034390086254,461.9919902041362,-95.4974909879007,292.48876985931213,33.67848918269119,1.0
30115.595166952873,5638.359181132408,2303.4533048456187,-998.3458177144894,490.1024786510958,-142.39088521352636,-247.2111778243178,81.15052453701634,0.0
-2770.5125966368796,-2748.616933398531,-171.54651072430943,8783.10622507377,-846.2781047720699,-213.43013254415422,-177.5220845292133,67.81556175320057,0.0
30086.194454555414,5637.699116395852,-437.8586589093957,-566.0540098623824,1899.7348676147035,510.9256330027436,-725.8672882624772,-25.118405768173748,0.0
30233.31107547354,5698.036021569125,1813.8796711508776,1472.3527162415953,-306.32780511498595,-234.65138707450944,-193.37861516519487,-4.240252424876484,0.0
-9514.23069390432,8279.71474772715,1128.52529555429,-513.5252783318747,337.49392657497526,-32.93663237145561,125.98152656587912,-21.84394136777944,1.0
-9548.539174750054,8281.401255072858,-810.7213266614363,-488.5836580164869,569.8965791556028,35.16213643365964,289.0511630431987,-33.159703435246065,1.0
-11066.25300270447,12872.379676706267,-748.614662594197,-466.079604672751,181.28800110084933,-71.63108203121789,158.49040122146926,16.123591669309647,1.0
-7515.7650659899955,3660.150353852514,2536.9380629424422,351.57695148657376,-481.0589236567128,320.5346632020589,-219.49392878682076,-182.07437427819332,0.0
30099.987826131022,5643.593946708286,1426.4212147623875,-1006.4338918377762,158.87075047160135,-148.6988721590033,-115.9681069438133,120.60590670291532,0.0
-7668.9095897322695,3653.704509905503,-3291.58089306041,-552.9879466681605,-597.8988736486508,-126.0783356679461,85.4542879443706,-30.707639958049906,0.0
-8501.599688463772,-16700.45118408591,-572.377822139993,-26.312232671663423,210.46282577505315,61.20412556781188,221.45212457308844,-16.691633483798103,1.0
-9553.370022274146,8286.423973878562,-1146.7739782628073,-463.94603950345027,212.19247892898863,-160.98688346241076,19.261825345996584,44.8385367130462,1.0
30267.973053892187,5719.019545141935,535.8365212613189,2612.8333452495817,118.67082343571428,78.91639769020902,252.22226612355445,-42.32701604630095,1.0
30110.790022352783,5640.045442196068,2387.1809464598446,-1156.8704381190792,49.29247130866406,8.291183219255622,157.67813352426992,-3.647182114000401,1.0
5451.106148941166,-20541.47227688989,-2462.245606289035,-622.7022581120718,-74.43642567007919,-135.3990414875507,187.50641955235682,55.102991761880226,0.0
-9570.701133037204,8287.489384853376,-1919.8318675199857,-526.5732744775669,140.64706037253836,-218.11058777884858,-153.26605059352582,1.236479838868945,0.0
-10528.186612161066,13045.254723560276,3234.6154933621265,8752.176273950652,670.9219683357336,-60.23651758120841,-52.61354163318859,11.53259756077911,1.0
-7637.746998587274,3656.15298330161,-2080.3198500475673,-481.4110907936838,-651.3223012141965,1525.4888849247056,-276.84863976725603,-393.6462494404368,0.0
-7661.20561146384,3654.013350825211,-3070.1656821633055,-476.37549084977127,-507.33833103876447,-99.77518249020599,-159.23810252606282,-55.53387086631443,0.0
-8486.115870414345,-16699.216594320882,282.80180856282914,-41.0562171180045,-61.46669602835118,90.85967994842812,69.71129444267203,-41.24472780422207,0.0
-9578.810947621489,8292.952221262582,-2826.520229044946,-369.70298281259875,101.89310336358017,-125.19869317550106,46.13318963859086,54.43974300246216,1.0
5455.48861827128,-20539.958410535,-2395.323581565557,-564.0897526246426,-89.31605255392469,-78.42376426265494,-69.00361368987618,-12.920518801639094,0.0
17316.214068779955,-9739.680728385483,-273.51419684617804,-248.26260121599125,-549.0303199939484,-198.32120438225115,-127.18828842757657,-10.460384330493586,0.0
-9538.168794341123,8280.961912268831,66.232096545496,-594.6607032340171,270.4532377662516,-162.1743933875922,-418.1944952055575,16.794201226365907,0.0
-8449.267385160885,-16706.251085955435,2351.607689356184,-53.12370596744722,184.8128898487796,170.6429103667444,254.89256593199713,-30.191721195093997,1.0
-8514.639972141158,-16696.530430903753,-1392.0958436213182,6.474790480694992,62.46885451215621,36.09522196568913,188.89373012202296,-38.22486628947544,1.0
-7611.760924390983,3640.373533595259,-415.4652731747424,-439.0928593676308,337.76393017977205,220.50381617157296,86.35839412812425,-80.53147623008883,1.0
30069.540610326876,5645.050663786824,8.515553164852008,-1113.9442964824193,80.59125009458569,-22.570687519908766,396.5819901147696,-24.29763744907197,0.0
30232.985969997622,5726.46134711428,-1470.559700446196,2636.4356721109743,-157.37437638030747,14.425839520890293,213.01607657323547,-31.199382825238438,0.0
5529.433055263056,-20544.431416415464,1479.4204690992028,-514.4686855767504,-267.8756022981846,21.3329784983706,99.68218999471902,-3.2793519553978108,1.0
-9548.39983358566,8287.603072628677,-874.868338732022,-484.26704212369077,39.139784121406706,9.39483389385633,238.56862729721743,56.06312131328857,0.0
-11012.51738677585,12862.18124178073,2458.1570037672855,-548.1114022363663,379.98876116195163,-96.23566423629697,140.34058229443218,5.381078309830812,0.0
-9578.85331508478,8289.145614447,-2558.3479065023794,-469.74982925642144,217.42600853257056,-18.44824944537489,210.2138804836496,-24.37809304322773,1.0
-7624.121029006899,3647.0466621638334,-655.6510765215407,-620.2783449515155,-595.3905866705388,-138.48289482441174,515.8248103028108,-6.157454601691214,1.0
5558.558517028388,-20546.094487290073,2543.384652586261,-304.73177815220333,68.5725906778863,1.0268237604538015,17.851111425047662,8.254962871054744,1.0
-7573.336675187049,3674.4254733395574,-1392.5151116445677,633.1280268554533,-652.108013108685,8.173281717376021,950.6556097662354,-27.50649950871239,1.0
-9546.882381736257,8289.20750177568,-743.0931552194515,-488.27389129925814,-139.81906685202318,-249.33758102752967,-432.5969484883973,2.816552308166976,0.0
-10911.918556996265,-18486.34984891205,3118.043369998323,203.51557244561354,715.234647726122,-33.34086964256253,26.619482195964935,-13.24921893413066,1.0
30070.84062578081,5637.966818479617,-644.7965481496885,-797.4715186583771,1440.9426183419905,178.8756299107561,-379.9675243322421,-60.10657855162886,1.0
-7637.998996466355,3649.800340779977,-1919.00779790562,-432.8314657116671,-226.7260134259725,112.04468730183463,-196.94740258880407,-55.96348254075473,0.0
17260.5209306013,-9772.09327571735,181.08882288385576,-1506.0453783822495,17.634465139568988,55.239312290453746,192.01933190455577,-50.337671722637985,0.0
30095.610627599715,5641.020644174037,1135.5836571630643,-998.9228418713401,499.99824399704687,248.71465558781435,-18.216382375664523,43.65757547145733,0.0
-8470.79610684904,-16709.81524190471,1422.0066941686528,-98.53823756175825,567.4318141886337,-159.0342938142839,-613.1474577000479,31.365768931265627,0.0
30056.7116898347,5643.948460296364,-336.5844171008871,-1238.1396639177246,18.047990028788604,-93.06713642803936,101.76987009873326,47.3964977001611,0.0
-16607.62817974935,13967.970928614064,1841.2917507579396,-308.17929386527067,-147.60658249759888,-211.25692457732384,-249.98302540619878,24.24108183599637,1.0
30153.23418229526,5706.237971476912,-2656.782074238302,1492.1927438171815,-217.4268540297843,-82.94234338471875,160.94905949208874,-18.27158194568758,0.0
30040.556889367857,5642.184826374978,-942.7994386358014,-1333.0105544052121,102.76940988754916,-137.55594831201142,124.08025043150658,-14.238888040374135,1.0
-7558.776668129765,3635.807471990396,2244.229407208427,-347.64439288318727,451.31876288610727,265.4111721185642,54.597605736606795,28.30694470030936,0.0
-8500.59004106425,-16696.74598795993,-828.6283921788204,94.00158817829788,137.89099362664024,-79.13586959997411,-88.88561553363243,-4.823506600275493,0.0
-8511.429837166332,-16697.82549905184,-1202.9203313086373,3.9077504726851657,144.98919851581707,68.35935256573283,144.52009283031836,17.785012301751166,1.0
-7586.825886794977,3665.6345324312715,-605.5192248494523,70.84819258915559,-994.1131109044361,19.738471260127213,494.29852175015833,-10.964391387464278,1.0
-11087.373921448729,12875.946275605056,-1797.8527601905425,-509.5235619628502,-28.276729787513545,-127.94370440257711,-82.4206551682187,20.642820182872462,1.0
